pastry,salty snack,whole milk
semi-finished bread,sausage,whole milk,yogurt
tropical fruit,bottled beer
rolls/buns,chicken
rolls/buns,chicken
pip fruit,hamburger meat,butter,yogurt
whole milk,pastry,beef,canned beer
citrus fruit,butter milk
bottled beer,frozen meals
frozen vegetables,whipped/sour cream,whipped/sour cream,pip fruit
tropical fruit,domestic eggs
fruit/vegetable juice,curd
bottled beer,baking powder,soda
onions,specialty cheese,canned fish
waffles,shopping bags,soda,cream cheese
frozen vegetables,root vegetables,shopping bags
berries,UHT-milk
chicken,waffles,dishes,hard cheese
instant coffee,whole milk
soda,shopping bags,coffee
chocolate,other vegetables
pastry,rolls/buns,whole milk,other vegetables
margarine,canned beer
rolls/buns,napkins
canned beer,tropical fruit
other vegetables,rolls/buns
light bulbs,whipped/sour cream
hard cheese,specialty bar
frozen vegetables,citrus fruit
other vegetables,soda,other vegetables,soda
specialty bar,onions
misc. beverages,specialty chocolate,other vegetables
dessert,rolls/buns
bottled beer,canned beer
specialty chocolate,citrus fruit,frankfurter,brown bread,candy
white bread,red/blush wine
pastry,frozen meals,beef,whipped/sour cream,white wine
candles,beverages
hamburger meat,whole milk
bottled water,bottled water,pip fruit
white bread,rolls/buns
whole milk,root vegetables,yogurt,onions,coffee,rolls/buns,napkins,UHT-milk
chicken,coffee
beef,margarine
newspapers,margarine,yogurt,rolls/buns
hard cheese,waffles,misc. beverages
candles,yogurt,sausage
sausage,hard cheese,pip fruit,pork,other vegetables
herbs,chewing gum
other vegetables,dish cleaner
candy,whole milk,pip fruit,frankfurter,pip fruit
yogurt,pastry,UHT-milk,UHT-milk
whole milk,bottled water,other vegetables,other vegetables,red/blush wine,coffee,bottled water,sugar
beef,soda
fish,tropical fruit
frankfurter,coffee
whipped/sour cream,hamburger meat
chewing gum,soda
fruit/vegetable juice,root vegetables,bottled beer
ice cream,meat,cleaner
UHT-milk,shopping bags,curd
specialty chocolate,pastry
frozen fish,chewing gum,tropical fruit,newspapers
whole milk,chocolate
other vegetables,UHT-milk
meat,nuts/prunes
frozen fish,UHT-milk
whole milk,sausage
sausage,other vegetables,white bread,soda
chewing gum,newspapers
onions,soda
bottled water,canned beer
canned fish,rolls/buns,chocolate,artif. sweetener
frankfurter,tropical fruit
ham,whole milk,brandy,root vegetables
sausage,cat food
dog food,berries
whole milk,pip fruit
pork,rolls/buns,whole milk
pork,butter
soda,specialty chocolate,chocolate
whipped/sour cream,rolls/buns
sausage,whole milk,margarine
bottled beer,pastry
mustard,frankfurter,butter
pork,soda,whipped/sour cream,pastry
brown bread,berries
yogurt,hamburger meat
soda,other vegetables
specialty chocolate,pastry
whole milk,long life bakery product
sausage,bottled beer
pastry,bottled water,domestic eggs,other vegetables,rolls/buns
pork,whole milk
hamburger meat,pastry,cookware
processed cheese,pip fruit,yogurt
pickled vegetables,soda,whole milk
packaged fruit/vegetables,chocolate
shopping bags,long life bakery product,cake bar
UHT-milk,sausage
hamburger meat,whole milk
coffee,salt,white wine,sausage
pork,yogurt
condensed milk,beef
root vegetables,butter
flower soil/fertilizer,specialty chocolate,yogurt
long life bakery product,soda,pastry
fruit/vegetable juice,tropical fruit,rolls/buns,semi-finished bread
tropical fruit,chicken
newspapers,pastry,newspapers,beverages
chicken,frozen dessert
soda,pork,curd,Instant food products
sugar,canned beer
herbs,brown bread
berries,pork
tropical fruit,brown bread
salty snack,chewing gum
shopping bags,other vegetables
butter milk,hamburger meat
bottled water,frozen vegetables,frozen vegetables,UHT-milk
whole milk,shopping bags,turkey
oil,domestic eggs,fruit/vegetable juice
processed cheese,yogurt
packaged fruit/vegetables,rolls/buns
other vegetables,other vegetables
other vegetables,other vegetables,jam
citrus fruit,whole milk,whipped/sour cream,soda
other vegetables,rolls/buns
citrus fruit,yogurt,other vegetables
whipped/sour cream,citrus fruit
whole milk,misc. beverages
whole milk,cookware,rolls/buns,pip fruit
citrus fruit,hamburger meat
yogurt,sausage
frozen meals,other vegetables,bottled beer
chocolate,onions,sausage,whole milk,other vegetables
soda,butter
pasta,sausage
sugar,yogurt,cream cheese
grapes,yogurt,tropical fruit,salty snack,root vegetables,whole milk,frozen dessert,onions,whipped/sour cream
whipped/sour cream,coffee
semi-finished bread,canned beer
whole milk,curd
butter,decalcifier,whipped/sour cream
nuts/prunes,sausage
meat spreads,curd,sausage
canned beer,newspapers
whole milk,waffles,condensed milk
whole milk,yogurt,soda,rolls/buns,beverages,dessert,hamburger meat,domestic eggs
whole milk,butter
margarine,tropical fruit
bottled water,napkins,berries
dessert,frankfurter
pip fruit,canned vegetables
canned fish,soda
tropical fruit,whole milk,margarine
sugar,canned vegetables
organic sausage,pip fruit,newspapers,whipped/sour cream
shopping bags,newspapers
rolls/buns,dessert
yogurt,coffee
oil,tropical fruit,soda
bottled water,napkins
citrus fruit,chocolate
whipped/sour cream,pastry
margarine,pastry
canned beer,curd,pastry
white bread,napkins
domestic eggs,white bread,pip fruit
whole milk,margarine,ice cream,whole milk
tropical fruit,bottled beer,white wine
specialty chocolate,other vegetables
other vegetables,yogurt
butter,hamburger meat
whole milk,white bread
root vegetables,red/blush wine
yogurt,meat
cream cheese,chocolate marshmallow,spread cheese,pastry
pastry,soda,whole milk,bottled water
yogurt,hard cheese,rolls/buns
butter,napkins,pip fruit,chocolate,frankfurter,margarine
chewing gum,whole milk
yogurt,whipped/sour cream
soda,beverages
beef,yogurt
tea,pork
cocoa drinks,soda,flour
whole milk,pip fruit
root vegetables,salt
yogurt,butter
chocolate marshmallow,root vegetables
rolls/buns,pastry,meat
canned beer,other vegetables,whole milk
root vegetables,curd,dish cleaner
whipped/sour cream,sausage
sliced cheese,root vegetables
rice,curd,other vegetables,canned fish
onions,coffee,frozen vegetables,citrus fruit
rolls/buns,other vegetables
beverages,shopping bags
cat food,brown bread,citrus fruit
yogurt,sausage,curd
dessert,white bread,citrus fruit,onions,shopping bags
tropical fruit,ham,rolls/buns,rolls/buns
sausage,liquor
dish cleaner,chicken,root vegetables
soft cheese,hard cheese,butter,citrus fruit
bottled water,rolls/buns,other vegetables,berries
canned beer,other vegetables
soups,herbs
chicken,whole milk
soda,napkins,soda,other vegetables
sausage,bottled beer,hard cheese
whole milk,cat food
salty snack,yogurt
other vegetables,whole milk
bottled water,rolls/buns,domestic eggs
other vegetables,tropical fruit
baking powder,whole milk,rolls/buns
cling film/bags,chicken
candy,candy
pastry,bottled water
soda,coffee,tropical fruit,softener
turkey,curd,newspapers,curd,misc. beverages,bottled beer
pastry,margarine,fruit/vegetable juice,butter milk
bags,yogurt,yogurt
ice cream,long life bakery product
spread cheese,newspapers
liver loaf,processed cheese
pip fruit,sausage
frozen meals,fruit/vegetable juice,whole milk,hamburger meat,pastry
fruit/vegetable juice,soda
shopping bags,frankfurter
frankfurter,bottled water,shopping bags,frankfurter,hard cheese,frozen potato products
rolls/buns,pastry
other vegetables,UHT-milk
shopping bags,bottled beer
canned vegetables,margarine,frankfurter,chocolate,yogurt
other vegetables,frozen vegetables,candy,sausage
whole milk,citrus fruit,long life bakery product,abrasive cleaner
sausage,whole milk
tropical fruit,hamburger meat,sausage,other vegetables,white bread,spread cheese,sugar,bottled water
misc. beverages,citrus fruit,misc. beverages
roll products,seasonal products
whole milk,ice cream
curd,softener
soda,other vegetables
pickled vegetables,butter milk
rolls/buns,dessert
other vegetables,other vegetables
soda,bottled water
root vegetables,napkins
whole milk,whipped/sour cream
white bread,hamburger meat
berries,tropical fruit,fruit/vegetable juice,cream cheese
chewing gum,specialty bar
bottled water,whipped/sour cream,tropical fruit
other vegetables,pip fruit
other vegetables,whipped/sour cream,butter
UHT-milk,citrus fruit,pork,dessert
sugar,margarine,yogurt
whole milk,soda
other vegetables,domestic eggs,semi-finished bread
fruit/vegetable juice,whipped/sour cream,UHT-milk
hard cheese,white wine
butter,rolls/buns,pasta,yogurt
pork,whole milk,pip fruit,shopping bags
pastry,pastry,margarine,pastry
pastry,sausage
specialty bar,fruit/vegetable juice,butter,chocolate,root vegetables,sliced cheese
soda,domestic eggs,processed cheese,whole milk
whole milk,whole milk
oil,yogurt
shopping bags,chicken
rolls/buns,newspapers,cereals
pickled vegetables,tropical fruit
brandy,domestic eggs
brown bread,whole milk
whole milk,pip fruit
coffee,frozen fish
condensed milk,whole milk
whole milk,condensed milk
margarine,pip fruit,bottled beer
brown bread,chocolate,processed cheese,shopping bags,dessert,soda,beef,beef,rolls/buns
other vegetables,specialty cheese
soda,whole milk
rolls/buns,softener,frankfurter,beverages,beef,whole milk,vinegar,white bread,other vegetables
grapes,bottled water,root vegetables,onions
berries,frankfurter
detergent,pet care
pastry,beef
soda,coffee,cling film/bags
dessert,sausage
citrus fruit,cat food
onions,onions
other vegetables,bottled beer,whole milk
beef,beef,whole milk
bottled water,newspapers
butter,margarine
liquor,bottled water,other vegetables,zwieback,frankfurter
misc. beverages,whole milk
nut snack,soda,bottled water
whole milk,butter milk,rubbing alcohol,fruit/vegetable juice
domestic eggs,soda,soda
white bread,meat spreads,root vegetables
ice cream,napkins
tropical fruit,rolls/buns
citrus fruit,pork
whole milk,packaged fruit/vegetables
canned fruit,dog food
coffee,bottled beer,shopping bags
brown bread,salty snack,bottled water
domestic eggs,brown bread
coffee,pip fruit
jam,house keeping products
whole milk,whole milk
long life bakery product,pastry,domestic eggs,onions
tropical fruit,bottled beer,UHT-milk,root vegetables
sausage,whole milk,bottled water
pork,frozen meals
bottled beer,waffles,liquor,meat
candy,whipped/sour cream,butter
hard cheese,shopping bags,canned beer
nut snack,root vegetables
bottled water,sausage,whole milk
yogurt,canned beer
meat,rolls/buns
cream cheese,other vegetables
seasonal products,whole milk
rolls/buns,sausage
pip fruit,white wine,white wine
pasta,pastry
napkins,pastry,frankfurter,long life bakery product,root vegetables
soda,curd,sausage,pip fruit,waffles
soda,sausage
rolls/buns,tropical fruit
chocolate marshmallow,soda,yogurt
curd,fruit/vegetable juice,sausage
pastry,pip fruit
tropical fruit,ice cream
berries,curd
fruit/vegetable juice,chicken
margarine,whipped/sour cream,finished products
cake bar,whole milk
chicken,tropical fruit
pork,rolls/buns
other vegetables,whole milk
rolls/buns,frozen vegetables
other vegetables,rolls/buns,soda,chocolate
coffee,napkins,pot plants,curd cheese,chicken,grapes
chicken,yogurt
root vegetables,frankfurter
onions,soups,butter
soda,hard cheese
other vegetables,root vegetables,root vegetables,yogurt,cream cheese,tropical fruit,onions
butter,rolls/buns
rolls/buns,bottled water
frankfurter,rolls/buns
pastry,rolls/buns
newspapers,canned beer
curd,butter
yogurt,bottled beer
curd,chocolate
salt,root vegetables
meat,citrus fruit
cream cheese,whipped/sour cream
hard cheese,bottled water,pip fruit
candy,domestic eggs
domestic eggs,other vegetables
frankfurter,domestic eggs
coffee,margarine,sliced cheese
processed cheese,shopping bags,chicken,beef,butter milk,canned beer
rolls/buns,newspapers
specialty cheese,sausage
root vegetables,whole milk
sugar,napkins,salty snack
domestic eggs,frozen meals,whole milk,meat
yogurt,bottled beer
other vegetables,red/blush wine
yogurt,soda
pastry,pip fruit
rolls/buns,ham
meat,meat
UHT-milk,soda,sausage,rolls/buns,soda
whole milk,domestic eggs,fruit/vegetable juice,frankfurter,sausage
rolls/buns,coffee
sausage,cream cheese
fruit/vegetable juice,pastry
frozen fish,other vegetables
other vegetables,soda
brown bread,fruit/vegetable juice
frozen meals,cat food,root vegetables
rolls/buns,frankfurter,pip fruit
curd,whipped/sour cream
bottled beer,margarine,frozen meals,other vegetables,bottled water,white bread,soda,onions
canned beer,whole milk,cat food
soda,bottled water
grapes,canned beer
chicken,newspapers,rolls/buns
butter,whole milk
bottled water,pastry
tropical fruit,whole milk,whole milk
pork,candy,pastry
bottled beer,specialty cheese
berries,soda
soda,root vegetables
soda,whole milk
sausage,other vegetables
pastry,berries
rolls/buns,white wine
beef,other vegetables
turkey,pip fruit
curd,detergent,tropical fruit,pastry,citrus fruit,other vegetables,syrup,soda,whole milk
frozen meals,beef
other vegetables,beef
sausage,whole milk
whole milk,citrus fruit,bottled water
onions,vinegar
hard cheese,liquor
light bulbs,yogurt
other vegetables,chocolate
whole milk,nuts/prunes
yogurt,curd
whole milk,yogurt
bottled beer,rolls/buns,domestic eggs,semi-finished bread,fruit/vegetable juice,whole milk
pet care,photo/film
pork,pork,pasta,whole milk
onions,rolls/buns,whole milk,other vegetables
hamburger meat,cream cheese,frozen vegetables
tropical fruit,white bread,red/blush wine
beverages,bottled water,oil,rolls/buns
pork,rolls/buns
whole milk,canned beer
ice cream,other vegetables
meat,onions,misc. beverages
rolls/buns,frozen vegetables,hamburger meat,pork
white bread,other vegetables
yogurt,whole milk
sugar,herbs
liver loaf,processed cheese
whole milk,hard cheese,white bread
meat,chewing gum,other vegetables
coffee,frozen vegetables
dishes,roll products
cleaner,citrus fruit
rolls/buns,canned beer
canned vegetables,fish
napkins,tropical fruit
domestic eggs,soda,butter milk,beverages
coffee,pip fruit
canned beer,pip fruit
root vegetables,citrus fruit
butter milk,canned beer
whole milk,ketchup
root vegetables,soda
whole milk,rolls/buns,pip fruit
UHT-milk,pip fruit
photo/film,napkins,dessert
citrus fruit,soda
rolls/buns,domestic eggs
bottled water,frozen meals
canned beer,brown bread
soda,whole milk
newspapers,whole milk
pickled vegetables,citrus fruit
other vegetables,salty snack,soda
fruit/vegetable juice,tropical fruit,yogurt
whole milk,pork
frankfurter,soda,other vegetables
tropical fruit,root vegetables
rice,shopping bags,rolls/buns,berries
vinegar,misc. beverages,pip fruit
herbs,canned beer
specialty bar,pip fruit
whipped/sour cream,ice cream
citrus fruit,liquor (appetizer)
hygiene articles,whipped/sour cream
sausage,whipped/sour cream,waffles
rolls/buns,toilet cleaner,hamburger meat
domestic eggs,rolls/buns,pork,UHT-milk
newspapers,tropical fruit
pork,onions
pip fruit,dessert,hard cheese
dog food,other vegetables
curd,cling film/bags,dessert
sausage,yogurt
canned beer,tropical fruit
ice cream,other vegetables
turkey,other vegetables,newspapers,bottled water
root vegetables,onions,processed cheese
rolls/buns,bottled beer
coffee,shopping bags
whole milk,herbs,rolls/buns,cake bar
beverages,whipped/sour cream
shopping bags,rolls/buns
white bread,pickled vegetables
sausage,pip fruit
candles,instant coffee
butter milk,soft cheese,shopping bags
frozen vegetables,frankfurter
beef,other vegetables
other vegetables,root vegetables
other vegetables,soda,other vegetables,newspapers,nut snack,canned beer,yogurt,ham
